"alice" "great_expectations"
"edge" 0.0110302228105008 0.00319575603598421
"english" 0.0220604456210015 0.00159787801799211
"enjoyed" 0 0.00479363405397632
"escaped" 0 0.00479363405397632
"exact" 0.00367674093683359 0.00426100804797895
"execution" 0.0110302228105008 0.00319575603598421
"exhausted" 0 0.00479363405397632
"existence" 0.00367674093683359 0.00426100804797895
"fatal" 0 0.00479363405397632
"fault" 0 0.00479363405397632
"fight" 0.00735348187366718 0.00372838204198158
"firing" 0 0.00479363405397632
"fitted" 0.00367674093683359 0.00426100804797895
"flowing" 0 0.00479363405397632
"fly" 0.0110302228105008 0.00319575603598421
"foreign" 0 0.00479363405397632
"frowning" 0.0147069637473344 0.00266313002998684
"gentle" 0 0.00479363405397632
"gently" 0.0110302228105008 0.00319575603598421
"groping" 0 0.00479363405397632
"growl" 0.0110302228105008 0.00319575603598421
"guard" 0.00367674093683359 0.00426100804797895
"handkerchief" 0 0.00479363405397632
"harder" 0 0.00479363405397632
"harm" 0.00367674093683359 0.00426100804797895
"hearth" 0.00367674093683359 0.00426100804797895
"helped" 0.00367674093683359 0.00426100804797895
"horrible" 0 0.00479363405397632
"humble" 0.00367674093683359 0.00426100804797895
"illness" 0 0.00479363405397632
"inclined" 0.00367674093683359 0.00426100804797895
"indifferent" 0 0.00479363405397632
"indignation" 0 0.00479363405397632
"jaggerth" 0 0.00479363405397632
"jealousy" 0 0.00479363405397632
"joy" 0 0.00479363405397632
"keys" 0 0.00479363405397632
"kindly" 0.00735348187366718 0.00372838204198158
"knave" 0.0330906684315023 0
"ladies" 0 0.00479363405397632
"latter" 0 0.00479363405397632
"leading" 0.00367674093683359 0.00426100804797895
"lively" 0 0.00479363405397632
"loose" 0.00367674093683359 0.00426100804797895
"meal" 0.00367674093683359 0.00426100804797895
"mice" 0.0147069637473344 0.00266313002998684
"milk" 0.00367674093683359 0.00426100804797895
"missed" 0.00735348187366718 0.00372838204198158
"mostly" 0.00735348187366718 0.00372838204198158
"muttering" 0.0110302228105008 0.00319575603598421
"nights" 0 0.00479363405397632
"observation" 0 0.00479363405397632
"oncommon" 0 0.00479363405397632
"opinions" 0 0.00479363405397632
"p" 0 0.00479363405397632
"parent" 0 0.00479363405397632
"particulars" 0 0.00479363405397632
"passion" 0.0110302228105008 0.00319575603598421
"peace" 0 0.00479363405397632
"perfect" 0 0.00479363405397632
"period" 0 0.00479363405397632
"pictures" 0.0147069637473344 0.00266313002998684
"pointed" 0.00367674093683359 0.00426100804797895
"polite" 0 0.00479363405397632
"politeness" 0 0.00479363405397632
"pretence" 0 0.00479363405397632
"proceed" 0.00735348187366718 0.00372838204198158
"proved" 0.00735348187366718 0.00372838204198158
"punishment" 0 0.00479363405397632
"puppy" 0.0257371865578351 0.00106525201199474
"quickly" 0.00735348187366718 0.00372838204198158
"reach" 0.0147069637473344 0.00266313002998684
"receive" 0 0.00479363405397632
"returning" 0.00367674093683359 0.00426100804797895
"risen" 0 0.00479363405397632
"rowed" 0 0.00479363405397632
"rubbed" 0.00367674093683359 0.00426100804797895
"rul" 0 0.00479363405397632
"rule" 0.018383704684168 0.00213050402398948
"savage" 0.0147069637473344 0.00266313002998684
"saved" 0 0.00479363405397632
"self" 0 0.00479363405397632
"send" 0.00367674093683359 0.00426100804797895
"sensible" 0 0.00479363405397632
"sentiments" 0 0.00479363405397632
"serve" 0 0.00479363405397632
"severely" 0.0147069637473344 0.00266313002998684
"shan" 0.0220604456210015 0.00159787801799211
"shape" 0.00367674093683359 0.00426100804797895
"sing" 0.0220604456210015 0.00159787801799211
"sofa" 0 0.00479363405397632
"solemn" 0.0110302228105008 0.00319575603598421
"spider" 0 0.00479363405397632
"staggered" 0 0.00479363405397632
"step" 0 0.00479363405397632
"stool" 0.00367674093683359 0.00426100804797895
"supposing" 0 0.00479363405397632
"theme" 0 0.00479363405397632
"toast" 0.00367674093683359 0.00426100804797895
"torches" 0 0.00479363405397632
"twinkle" 0.0294139274946687 0.000532626005997369
"unfortunate" 0.0110302228105008 0.00319575603598421
"venture" 0.0110302228105008 0.00319575603598421
"violently" 0.0147069637473344 0.00266313002998684
"voices" 0.0110302228105008 0.00319575603598421
"wants" 0.00735348187366718 0.00372838204198158
"washing" 0.0110302228105008 0.00319575603598421
"wildly" 0.00735348187366718 0.00372838204198158
"willing" 0 0.00479363405397632
"wiping" 0 0.00479363405397632
"wittles" 0 0.00479363405397632
"wolf" 0 0.00479363405397632
"worthy" 0 0.00479363405397632
"wrapped" 0 0.00479363405397632
"yonder" 0 0.00479363405397632
"younger" 0 0.00479363405397632
"accustomed" 0.00367674093683359 0.00372838204198158
"admit" 0 0.00426100804797895
"advantage" 0.0110302228105008 0.00266313002998684
"adventures" 0.0257371865578351 0.000532626005997369
"aid" 0 0.00426100804797895
"allow" 0.0110302228105008 0.00266313002998684
"anxiety" 0 0.00426100804797895
"arranged" 0.00367674093683359 0.00372838204198158
"attend" 0 0.00426100804797895
"attentively" 0 0.00426100804797895
"backs" 0.00367674093683359 0.00372838204198158
"basket" 0 0.00426100804797895
"biting" 0 0.00426100804797895
"blew" 0.00735348187366718 0.00319575603598421
"bore" 0.00367674093683359 0.00372838204198158
"boys" 0 0.00426100804797895
"brother" 0.00367674093683359 0.00372838204198158
"cake" 0.0110302228105008 0.00266313002998684
"capacity" 0 0.00426100804797895
"careful" 0 0.00426100804797895
"carry" 0.00367674093683359 0.00372838204198158
"casks" 0 0.00426100804797895
"casts" 0 0.00426100804797895
"cheese" 0 0.00426100804797895
"chorus" 0.0220604456210015 0.00106525201199474
"claim" 0 0.00426100804797895
"clergyman" 0 0.00426100804797895
"clocks" 0 0.00426100804797895
"coachman" 0 0.00426100804797895
"coals" 0 0.00426100804797895
"cobwebs" 0 0.00426100804797895
"conduct" 0.00367674093683359 0.00372838204198158
"consequence" 0 0.00426100804797895
"considerable" 0 0.00426100804797895
"constantly" 0 0.00426100804797895
"contrary" 0 0.00426100804797895
"courage" 0.0110302228105008 0.00266313002998684
"crowded" 0.018383704684168 0.00159787801799211
"custom" 0 0.00426100804797895
"deceive" 0 0.00426100804797895
"desk" 0 0.00426100804797895
"disadvantage" 0 0.00426100804797895
"dismissed" 0 0.00426100804797895
"domestic" 0 0.00426100804797895
"drawn" 0 0.00426100804797895
"due" 0 0.00426100804797895
"eager" 0.0110302228105008 0.00266313002998684
"enemy" 0 0.00426100804797895
"excellent" 0.00735348187366718 0.00319575603598421
"executed" 0.0220604456210015 0.00106525201199474
"expecting" 0.0110302228105008 0.00266313002998684
"extreme" 0 0.00426100804797895
"faded" 0 0.00426100804797895
"faint" 0.00367674093683359 0.00372838204198158
"faintly" 0.00367674093683359 0.00372838204198158
"fetch" 0.0257371865578351 0.000532626005997369
"fill" 0 0.00426100804797895
"firm" 0 0.00426100804797895
"food" 0 0.00426100804797895
"fork" 0.00367674093683359 0.00372838204198158
"fowl" 0 0.00426100804797895
"furnished" 0 0.00426100804797895
"furniture" 0 0.00426100804797895
"gallery" 0 0.00426100804797895
"gardeners" 0.0294139274946687 0
"gracious" 0 0.00426100804797895
"grand" 0.0110302228105008 0.00266313002998684
"graves" 0 0.00426100804797895
"greasy" 0 0.00426100804797895
"grin" 0.0220604456210015 0.00106525201199474
"half-past" 0.00735348187366718 0.00319575603598421
"hart" 0 0.00426100804797895
"heap" 0.00367674093683359 0.00372838204198158
"helpless" 0.00367674093683359 0.00372838204198158
"hopeless" 0.00367674093683359 0.00372838204198158
"hungry" 0.0110302228105008 0.00266313002998684
"impatiently" 0.018383704684168 0.00159787801799211
"indentures" 0 0.00426100804797895
"inquired" 0.00367674093683359 0.00372838204198158
"instance" 0.0110302228105008 0.00266313002998684
"interposed" 0 0.00426100804797895
"interval" 0 0.00426100804797895
"invisible" 0 0.00426100804797895
"jumped" 0.0220604456210015 0.00106525201199474
"kep" 0 0.00426100804797895
"knocking" 0.0110302228105008 0.00266313002998684
"lamps" 0.00367674093683359 0.00372838204198158
"lap" 0.00735348187366718 0.00319575603598421
"larks" 0 0.00426100804797895
"lately" 0.00367674093683359 0.00372838204198158
"leaf" 0 0.00426100804797895
"legal" 0 0.00426100804797895
"likeness" 0 0.00426100804797895
"lines" 0.00367674093683359 0.00372838204198158
"lingering" 0 0.00426100804797895
"liver" 0 0.00426100804797895
"lobster" 0.0257371865578351 0.000532626005997369
"lock" 0.00367674093683359 0.00372838204198158
"lodging" 0.00367674093683359 0.00372838204198158
"marriage" 0 0.00426100804797895
"matters" 0.00735348187366718 0.00319575603598421
"meanwhile" 0.00367674093683359 0.00372838204198158
"midst" 0 0.00426100804797895
"mile" 0.00735348187366718 0.00319575603598421
"millers" 0 0.00426100804797895
"minds" 0 0.00426100804797895
"mistake" 0.0110302228105008 0.00266313002998684
"molly" 0 0.00426100804797895
"murmured" 0 0.00426100804797895
"mushroom" 0.0294139274946687 0
"needn" 0.0110302228105008 0.00266313002998684
"news" 0 0.00426100804797895
"newspaper" 0 0.00426100804797895
"oath" 0 0.00426100804797895
"objects" 0 0.00426100804797895
"occasioned" 0 0.00426100804797895
"occupied" 0 0.00426100804797895
"officers" 0.0147069637473344 0.00213050402398948
"ones" 0.00367674093683359 0.00372838204198158
"ours" 0.00367674093683359 0.00372838204198158
"pack" 0.018383704684168 0.00159787801799211
"pavement" 0 0.00426100804797895
"peeped" 0.0110302228105008 0.00266313002998684
"performance" 0 0.00426100804797895
"pillow" 0 0.00426100804797895
"pint" 0 0.00426100804797895
"playing" 0.00735348187366718 0.00319575603598421
"positively" 0.00367674093683359 0.00372838204198158
"procession" 0.018383704684168 0.00159787801799211
"profound" 0 0.00426100804797895
"promise" 0.00367674093683359 0.00372838204198158
"public" 0 0.00426100804797895
"recommended" 0 0.00426100804797895
"refer" 0 0.00426100804797895
"regard" 0 0.00426100804797895
"regarding" 0 0.00426100804797895
"remaining" 0.00367674093683359 0.00372838204198158
"remarking" 0.0110302228105008 0.00266313002998684
"remembrances" 0 0.00426100804797895
"repeating" 0.0110302228105008 0.00266313002998684
"representing" 0 0.00426100804797895
"reproach" 0 0.00426100804797895
"request" 0 0.00426100804797895
"reserved" 0 0.00426100804797895
"rolled" 0 0.00426100804797895
"rough" 0 0.00426100804797895
"rush" 0.00735348187366718 0.00319575603598421
"saturday" 0 0.00426100804797895
"saving" 0 0.00426100804797895
"scene" 0 0.00426100804797895
"secondly" 0.00735348187366718 0.00319575603598421
"seized" 0 0.00426100804797895
"servant" 0 0.00426100804797895
"shaken" 0 0.00426100804797895
"shelf" 0 0.00426100804797895
"shrill" 0.018383704684168 0.00159787801799211
"sick" 0 0.00426100804797895
"sigh" 0.0147069637473344 0.00213050402398948
"signed" 0.00735348187366718 0.00319575603598421
"silently" 0 0.00426100804797895
"sitting-room" 0 0.00426100804797895
"slates" 0.0294139274946687 0
"sleepy" 0.018383704684168 0.00159787801799211
"slipped" 0.0110302228105008 0.00266313002998684
"smooth" 0 0.00426100804797895
"soldier" 0.00367674093683359 0.00372838204198158
"space" 0 0.00426100804797895
"special" 0 0.00426100804797895
"spell" 0.00367674093683359 0.00372838204198158
"stare" 0 0.00426100804797895
"starting" 0 0.00426100804797895
"station" 0.00367674093683359 0.00372838204198158
"stir" 0 0.00426100804797895
"stock" 0 0.00426100804797895
"stole" 0.00735348187366718 0.00319575603598421
"strayed" 0 0.00426100804797895
"struggled" 0 0.00426100804797895
"stuff" 0.0147069637473344 0.00213050402398948
"tear" 0 0.00426100804797895
"tender" 0 0.00426100804797895
"thoughtful" 0 0.00426100804797895
"trousers" 0 0.00426100804797895
"vanished" 0.0147069637473344 0.00213050402398948
"wake" 0.00735348187366718 0.00319575603598421
"waved" 0 0.00426100804797895
"wednesday" 0 0.00426100804797895
"whisker" 0 0.00426100804797895
"whiting" 0.0294139274946687 0
"wholly" 0 0.00426100804797895
"withered" 0 0.00426100804797895
"woke" 0.00367674093683359 0.00372838204198158
"wrist" 0 0.00426100804797895
"yah" 0 0.00426100804797895
"absence" 0.00367674093683359 0.00319575603598421
"absolutely" 0 0.00372838204198158
"absurd" 0.00735348187366718 0.00266313002998684
"accepted" 0 0.00372838204198158
"admired" 0 0.00372838204198158
"admitted" 0 0.00372838204198158
"agen" 0 0.00372838204198158
"ahead" 0 0.00372838204198158
"alarmed" 0.00367674093683359 0.00319575603598421
"alongside" 0 0.00372838204198158
"answering" 0 0.00372838204198158
"apparently" 0 0.00372838204198158
"apprenticeship" 0 0.00372838204198158
"approached" 0 0.00372838204198158
"arthur" 0 0.00372838204198158
"assurance" 0 0.00372838204198158
"attached" 0 0.00372838204198158
"attending" 0.0110302228105008 0.00213050402398948
"attentive" 0 0.00372838204198158
"attitude" 0 0.00372838204198158
"attracted" 0 0.00372838204198158
"avoid" 0.00367674093683359 0.00319575603598421
"awoke" 0 0.00372838204198158
"bearing" 0 0.00372838204198158
"beforehand" 0 0.00372838204198158
"bitter" 0.00367674093683359 0.00319575603598421
"blessing" 0 0.00372838204198158
"blows" 0.00367674093683359 0.00319575603598421
"brandy" 0.00367674093683359 0.00319575603598421
"burn" 0.00735348187366718 0.00266313002998684
"calm" 0 0.00372838204198158
"cared" 0 0.00372838204198158
"cattle" 0.00367674093683359 0.00319575603598421
"ceased" 0 0.00372838204198158
"chain" 0 0.00372838204198158
"chains" 0.00367674093683359 0.00319575603598421
"cheshire" 0.0257371865578351 0
"childhood" 0.00367674093683359 0.00319575603598421
"chinks" 0 0.00372838204198158
"cleared" 0.00367674093683359 0.00319575603598421
"comfortably" 0.00367674093683359 0.00319575603598421
"complain" 0 0.00372838204198158
"completely" 0.00367674093683359 0.00319575603598421
"contemplated" 0 0.00372838204198158
"contents" 0 0.00372838204198158
"coolly" 0 0.00372838204198158
"copper" 0 0.00372838204198158
"covered" 0 0.00372838204198158
"creep" 0.00367674093683359 0.00319575603598421
"cross" 0.00367674093683359 0.00319575603598421
"cruel" 0 0.00372838204198158
"crumbs" 0.0147069637473344 0.00159787801799211
"declare" 0.00735348187366718 0.00266313002998684
"deepest" 0.00367674093683359 0.00319575603598421
"defence" 0 0.00372838204198158
"delay" 0.00367674093683359 0.00319575603598421
"delightful" 0.00735348187366718 0.00266313002998684
"delivered" 0 0.00372838204198158
"described" 0 0.00372838204198158
"despair" 0.00367674093683359 0.00319575603598421
"despised" 0 0.00372838204198158
"destroyed" 0 0.00372838204198158
"devil" 0 0.00372838204198158
"disappointment" 0.00367674093683359 0.00319575603598421
"distinguished" 0 0.00372838204198158
"doorway" 0.00367674093683359 0.00319575603598421
"dragged" 0 0.00372838204198158
"earnest" 0 0.00372838204198158
"enjoy" 0.00367674093683359 0.00319575603598421
"event" 0 0.00372838204198158
"everywhere" 0 0.00372838204198158
"evil" 0 0.00372838204198158
"executioner" 0.0220604456210015 0.000532626005997369
"expense" 0 0.00372838204198158
"expensive" 0 0.00372838204198158
"expressing" 0.00367674093683359 0.00319575603598421
"failed" 0 0.00372838204198158
"faithful" 0 0.00372838204198158
"false" 0 0.00372838204198158
"farther" 0.00367674093683359 0.00319575603598421
"fired" 0 0.00372838204198158
"fireplace" 0.00367674093683359 0.00319575603598421
"floating" 0 0.00372838204198158
"forced" 0 0.00372838204198158
"gerrard" 0 0.00372838204198158
"ghastly" 0 0.00372838204198158
"ghostly" 0 0.00372838204198158
"girls" 0.0110302228105008 0.00213050402398948
"golden" 0.0257371865578351 0
"gridiron" 0 0.00372838204198158
"hah" 0 0.00372838204198158
"handing" 0 0.00372838204198158
"happily" 0 0.00372838204198158
"happiness" 0 0.00372838204198158
"hears" 0 0.00372838204198158
"hedgehog" 0.0257371865578351 0
"hid" 0.00367674093683359 0.00319575603598421
"hiding" 0 0.00372838204198158
"higher" 0 0.00372838204198158
"holiday" 0.00367674093683359 0.00319575603598421
"hopeful" 0.00367674093683359 0.00319575603598421
"hopes" 0 0.00372838204198158
"hut" 0 0.00372838204198158
"identity" 0 0.00372838204198158
"imagine" 0.00735348187366718 0.00266313002998684
"improve" 0.00367674093683359 0.00319575603598421
"induced" 0 0.00372838204198158
"instructions" 0 0.00372838204198158
"instrument" 0 0.00372838204198158
"intent" 0 0.00372838204198158
"intentions" 0 0.00372838204198158
"job" 0 0.00372838204198158
"judgment" 0 0.00372838204198158
"kid" 0.018383704684168 0.00106525201199474
"kissed" 0.00367674093683359 0.00319575603598421
"land" 0.00367674093683359 0.00319575603598421
"landing" 0 0.00372838204198158
"lawyer" 0 0.00372838204198158
"lobsters" 0.0257371865578351 0
"lookee" 0 0.00372838204198158
"lory" 0.0257371865578351 0
"margin" 0 0.00372838204198158
"meeting" 0.00367674093683359 0.00319575603598421
"memorable" 0 0.00372838204198158
"mists" 0 0.00372838204198158
"mithter" 0 0.00372838204198158
"music" 0.0110302228105008 0.00213050402398948
"narrow" 0.00735348187366718 0.00266313002998684
"neglected" 0 0.00372838204198158
"neighbor" 0 0.00372838204198158
"noticing" 0.00367674093683359 0.00319575603598421
